Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths
2011,Heart Disease,Kentucky,KY,4,0-54,Floating,All,1140,3217037,437,703
2011,Heart Disease,South Carolina,SC,4,0-54,Floating,All,1174,3413978,453,721
2011,Heart Disease,Louisiana,LA,6,0-54,Floating,All,1190,3442371,443,747
2011,Heart Disease,Virginia,VA,3,0-54,Floating,All,1262,6090243,830,432
2011,Heart Disease,New Jersey,NJ,2,0-54,Floating,All,1264,6525428,931,333
2011,Heart Disease,Indiana,IN,5,0-54,Floating,All,1297,4855658,642,655
2011,Heart Disease,Missouri,MO,7,0-54,Floating,All,1353,4402339,593,760
2011,Heart Disease,Alabama,AL,4,0-54,Floating,All,1425,3519930,470,955
2011,Heart Disease,Tennessee,TN,4,0-54,Floating,All,1647,4706585,635,1012
2011,Heart Disease,North Carolina,NC,4,0-54,Floating,All,1702,7190149,955,747
2011,Heart Disease,Georgia,GA,4,0-54,Floating,All,1999,7621743,984,1015
2011,Heart Disease,Michigan,MI,5,0-54,Floating,All,2018,7182879,998,1020
2011,Heart Disease,Pennsylvania,PA,3,0-54,Floating,All,2082,9066485,1282,800
2011,Heart Disease,Ohio,OH,5,0-54,Floating,All,2242,8380900,1156,1086
2011,Heart Disease,Illinois,IL,5,0-54,Floating,All,2272,9691144,1281,991
2011,Heart Disease,New York,NY,2,0-54,Floating,All,2648,14411337,1961,687
2011,Heart Disease,Florida,FL,4,0-54,Floating,All,2994,13263678,1864,1130
2011,Heart Disease,Texas,TX,6,0-54,Floating,All,4199,20233889,2473,1726
2011,Heart Disease,California,CA,9,0-54,Floating,All,4606,29073532,3706,900
2012,Heart Disease,Vermont,VT,1,0-54,Floating,All,49,433200,63,0
2012,Heart Disease,Wyoming,WY,8,0-54,Floating,All,83,421965,54,29
2012,Heart Disease,North Dakota,ND,8,0-54,Floating,All,91,511014,63,28
2012,Heart Disease,South Dakota,SD,8,0-54,Floating,All,121,604667,76,45
2012,Heart Disease,"District ofColumbia",DC,3,0-54,Floating,All,129,492896,56,73
2012,Heart Disease,Montana,MT,8,0-54,Floating,All,131,700019,93,38
2012,Heart Disease,Rhode Island,RI,1,0-54,Floating,All,141,754781,105,37
2012,Heart Disease,Alaska,AK,10,0-54,Floating,All,149,576136,73,76
2012,Heart Disease,New Hampshire,NH,1,0-54,Floating,All,152,937403,142,15
2012,Heart Disease,Idaho,ID,10,0-54,Floating,All,178,1190985,143,35
2012,Heart Disease,Delaware,DE,3,0-54,Floating,All,189,658903,89,100
2012,Heart Disease,Maine,ME,1,0-54,Floating,All,202,901368,136,66
2012,Heart Disease,Hawaii,HI,9,0-54,Floating,All,207,1000312,129,78
2012,Heart Disease,Nebraska,NE,7,0-54,Floating,All,211,1371125,171,40
2012,Heart Disease,Utah,UT,8,0-54,Floating,All,240,2322493,234,11
2012,Heart Disease,New Mexico,NM,6,0-54,Floating,All,251,1523335,191,60
2012,Heart Disease,Oregon,OR,10,0-54,Floating,All,389,2785036,362,27
2012,Heart Disease,Kansas,KS,7,0-54,Floating,All,423,2140526,267,156
2012,Heart Disease,Iowa,IA,7,0-54,Floating,All,447,2210249,286,161
2012,Heart Disease,West Virginia,WV,3,0-54,Floating,All,452,1271739,177,275
2012,Heart Disease,Nevada,NV,9,0-54,Floating,All,500,2066607,264,236
2012,Heart Disease,Connecticut,CT,1,0-54,Floating,All,526,2590162,373,153
2012,Heart Disease,Colorado,CO,8,0-54,Floating,All,542,3932463,505,37
2012,Heart Disease,Minnesota,MN,5,0-54,Floating,All,569,3973953,530,39
2012,Heart Disease,Washington,WA,10,0-54,Floating,All,740,5104009,665,75
2012,Heart Disease,Massachusetts,MA,1,0-54,Floating,All,769,4837619,672,97
2012,Heart Disease,Wisconsin,WI,5,0-54,Floating,All,771,4156095,567,204
2012,Heart Disease,Arizona,AZ,9,0-54,Floating,All,787,4816889,591,196
2012,Heart Disease,Arkansas,AR,6,0-54,Floating,All,802,2142389,273,529
2012,Heart Disease,Mississippi,MS,4,0-54,Floating,All,847,2217579,278,569
2012,Heart Disease,Oklahoma,OK,6,0-54,Floating,All,959,2818974,350,609
2012,Heart Disease,Maryland,MD,3,0-54,Floating,All,1077,4384817,602,475
2012,Heart Disease,Kentucky,KY,4,0-54,Floating,All,1110,3202984,427,683
2012,Heart Disease,South Carolina,SC,4,0-54,Floating,All,1156,3417541,447,709
2012,Heart Disease,New Jersey,NJ,2,0-54,Floating,All,1189,6510472,917,272
2012,Heart Disease,Louisiana,LA,6,0-54,Floating,All,1208,3439801,434,774
2012,Heart Disease,Virginia,VA,3,0-54,Floating,All,1265,6116914,819,446
2012,Heart Disease,Missouri,MO,7,0-54,Floating,All,1276,4376051,578,698
2012,Heart Disease,Indiana,IN,5,0-54,Floating,All,1305,4835557,629,676
2012,Heart Disease,Alabama,AL,4,0-54,Floating,All,1418,3507235,460,958
2012,Heart Disease,Tennessee,TN,4,0-54,Floating,All,1614,4715100,624,990
2012,Heart Disease,North Carolina,NC,4,0-54,Floating,All,1821,7204890,945,876
2012,Heart Disease,Michigan,MI,5,0-54,Floating,All,1875,7118809,972,903
2012,Heart Disease,Georgia,GA,4,0-54,Floating,All,1960,7645735,975,985
2012,Heart Disease,Pennsylvania,PA,3,0-54,Floating,All,1974,9010413,1250,724
2012,Heart Disease,Illinois,IL,5,0-54,Floating,All,2081,9622937,1254,827
2012,Heart Disease,Ohio,OH,5,0-54,Floating,All,2208,8309485,1125,1083
2012,Heart Disease,New York,NY,2,0-54,Floating,All,2563,14397810,1929,634
2012,Heart Disease,Florida,FL,4,0-54,Floating,All,2990,13344075,1847,1143
2012,Heart Disease,Texas,TX,6,0-54,Floating,All,4069,20419493,2460,1609
2012,Heart Disease,California,CA,9,0-54,Floating,All,4399,29137472,3667,732
2013,Heart Disease,Vermont,VT,1,0-54,Floating,All,70,428900,63,7
2013,Heart Disease,North Dakota,ND,8,0-54,Floating,All,86,530392,65,21
2013,Heart Disease,Wyoming,WY,8,0-54,Floating,All,89,423558,54,35
2013,Heart Disease,South Dakota,SD,8,0-54,Floating,All,103,609058,77,26
2013,Heart Disease,Montana,MT,8,0-54,Floating,All,124,701241,93,33
2013,Heart Disease,Alaska,AK,10,0-54,Floating,All,127,576223,71,56
2013,Heart Disease,Rhode Island,RI,1,0-54,Floating,All,128,748819,106,28
2013,Heart Disease,"District ofColumbia",DC,3,0-54,Floating,All,129,504423,58,71
2013,Heart Disease,New Hampshire,NH,1,0-54,Floating,All,167,926928,143,24
2013,Heart Disease,Maine,ME,1,0-54,Floating,All,171,889106,137,34
2013,Heart Disease,Delaware,DE,3,0-54,Floating,All,176,657438,90,86
2013,Heart Disease,Idaho,ID,10,0-54,Floating,All,177,1192982,145,32
2013,Heart Disease,Nebraska,NE,7,0-54,Floating,All,191,1373204,173,18
2013,Heart Disease,Hawaii,HI,9,0-54,Floating,All,219,1005151,129,90
2013,Heart Disease,Utah,UT,8,0-54,Floating,All,220,2347648,241,6
2013,Heart Disease,New Mexico,NM,6,0-54,Floating,All,290,1510659,191,99
2013,Heart Disease,Oregon,OR,10,0-54,Floating,All,352,2785876,367,0
2013,Heart Disease,West Virginia,WV,3,0-54,Floating,All,422,1262333,179,243
2013,Heart Disease,Kansas,KS,7,0-54,Floating,All,425,2132047,267,158
2013,Heart Disease,Connecticut,CT,1,0-54,Floating,All,476,2573026,376,100
2013,Heart Disease,Iowa,IA,7,0-54,Floating,All,476,2207992,289,187
2013,Heart Disease,Colorado,CO,8,0-54,Floating,All,559,3964815,515,44
2013,Heart Disease,Nevada,NV,9,0-54,Floating,All,560,2072067,272,288
2013,Heart Disease,Minnesota,MN,5,0-54,Floating,All,589,3968937,535,54
2013,Heart Disease,Washington,WA,10,0-54,Floating,All,701,5122978,676,25
2013,Heart Disease,Massachusetts,MA,1,0-54,Floating,All,711,4836384,682,43
2013,Heart Disease,Arkansas,AR,6,0-54,Floating,All,736,2137988,277,459
2013,Heart Disease,Wisconsin,WI,5,0-54,Floating,All,747,4127301,572,175
2013,Heart Disease,Arizona,AZ,9,0-54,Floating,All,775,4830912,604,171
2013,Heart Disease,Mississippi,MS,4,0-54,Floating,All,899,2207179,281,618
2013,Heart Disease,Oklahoma,OK,6,0-54,Floating,All,1006,2832317,355,651
2013,Heart Disease,Kentucky,KY,4,0-54,Floating,All,1059,3189299,433,626
2013,Heart Disease,Maryland,MD,3,0-54,Floating,All,1107,4383446,612,495
2013,Heart Disease,South Carolina,SC,4,0-54,Floating,All,1144,3427009,457,687
2013,Heart Disease,Louisiana,LA,6,0-54,Floating,All,1145,3434333,440,705
2013,Heart Disease,New Jersey,NJ,2,0-54,Floating,All,1160,6488166,930,230
2013,Heart Disease,Virginia,VA,3,0-54,Floating,All,1197,6132102,832,365
2013,Heart Disease,Indiana,IN,5,0-54,Floating,All,1229,4826383,636,593
2013,Heart Disease,Missouri,MO,7,0-54,Floating,All,1271,4358380,582,689
2013,Heart Disease,Alabama,AL,4,0-54,Floating,All,1477,3489757,466,1011
2013,Heart Disease,Tennessee,TN,4,0-54,Floating,All,1606,4711398,635,971
2013,Heart Disease,North Carolina,NC,4,0-54,Floating,All,1817,7221044,967,850
2013,Heart Disease,Michigan,MI,5,0-54,Floating,All,1947,7060721,977,970
2013,Heart Disease,Pennsylvania,PA,3,0-54,Floating,All,1995,8941622,1258,737
2013,Heart Disease,Georgia,GA,4,0-54,Floating,All,2002,7641024,998,1004
2013,Heart Disease,Illinois,IL,5,0-54,Floating,All,2111,9548590,1268,843
2013,Heart Disease,Ohio,OH,5,0-54,Floating,All,2249,8262611,1131,1118
2013,Heart Disease,New York,NY,2,0-54,Floating,All,2667,14361157,1960,707
2013,Heart Disease,Florida,FL,4,0-54,Floating,All,2892,13398925,1886,1006
2013,Heart Disease,Texas,TX,6,0-54,Floating,All,4083,20607131,2521,1562
2013,Heart Disease,California,CA,9,0-54,Floating,All,4299,29137354,3741,558
2014,Heart Disease,Vermont,VT,1,0-54,Floating,All,68,424139,61,9
2014,Heart Disease,Wyoming,WY,8,0-54,Floating,All,100,421693,51,49
2014,Heart Disease,Montana,MT,8,0-54,Floating,All,112,702030,90,23
2014,Heart Disease,North Dakota,ND,8,0-54,Floating,All,112,542252,63,49
2014,Heart Disease,South Dakota,SD,8,0-54,Floating,All,113,611157,74,39
2014,Heart Disease,New Hampshire,NH,1,0-54,Floating,All,132,918055,137,0
2014,Heart Disease,Alaska,AK,10,0-54,Floating,All,133,574269,68,65
2014,Heart Disease,Rhode Island,RI,1,0-54,Floating,All,135,746642,102,33
2014,Heart Disease,"District ofColumbia",DC,3,0-54,Floating,All,141,515139,57,84
2014,Heart Disease,Delaware,DE,3,0-54,Floating,All,159,657675,88,71
2014,Heart Disease,Maine,ME,1,0-54,Floating,All,168,880207,131,37
2014,Heart Disease,Idaho,ID,10,0-54,Floating,All,189,1201523,142,47
2014,Heart Disease,Nebraska,NE,7,0-54,Floating,All,215,1375622,167,48
2014,Heart Disease,Hawaii,HI,9,0-54,Floating,All,251,1011618,125,126
2014,Heart Disease,Utah,UT,8,0-54,Floating,All,254,2371073,237,22
2014,Heart Disease,New Mexico,NM,6,0-54,Floating,All,274,1497317,184,90
2014,Heart Disease,Oregon,OR,10,0-54,Floating,All,343,2795718,359,6
2014,Heart Disease,Connecticut,CT,1,0-54,Floating,All,397,2553493,363,34
2014,Heart Disease,Iowa,IA,7,0-54,Floating,All,398,2208636,280,118
2014,Heart Disease,West Virginia,WV,3,0-54,Floating,All,409,1251222,172,237
2014,Heart Disease,Kansas,KS,7,0-54,Floating,All,424,2126100,258,166
2014,Heart Disease,Minnesota,MN,5,0-54,Floating,All,542,3965195,518,38
2014,Heart Disease,Colorado,CO,8,0-54,Floating,All,557,4005565,503,54
2014,Heart Disease,Nevada,NV,9,0-54,Floating,All,566,2091711,269,297
2014,Heart Disease,Massachusetts,MA,1,0-54,Floating,All,698,4843873,664,44
2014,Heart Disease,Wisconsin,WI,5,0-54,Floating,All,712,4101325,551,161
2014,Heart Disease,Washington,WA,10,0-54,Floating,All,750,5156924,659,91
2014,Heart Disease,Arizona,AZ,9,0-54,Floating,All,783,4867353,593,190
2014,Heart Disease,Arkansas,AR,6,0-54,Floating,All,862,2130505,268,594
2014,Heart Disease,Mississippi,MS,4,0-54,Floating,All,879,2192701,272,607
2014,Heart Disease,Oklahoma,OK,6,0-54,Floating,All,943,2840302,345,598
2014,Heart Disease,Maryland,MD,3,0-54,Floating,All,1019,4388756,595,424
2014,Heart Disease,New Jersey,NJ,2,0-54,Floating,All,1144,6470444,904,240
2014,Heart Disease,South Carolina,SC,4,0-54,Floating,All,1167,3439310,447,720
2014,Heart Disease,Kentucky,KY,4,0-54,Floating,All,1174,3180821,419,755
2014,Heart Disease,Louisiana,LA,6,0-54,Floating,All,1220,3428916,426,794
2014,Heart Disease,Indiana,IN,5,0-54,Floating,All,1226,4813030,616,610
2014,Heart Disease,Virginia,VA,3,0-54,Floating,All,1260,6138979,809,451
2014,Heart Disease,Missouri,MO,7,0-54,Floating,All,1332,4340845,562,770
2014,Heart Disease,Alabama,AL,4,0-54,Floating,All,1373,3475969,452,921
2014,Heart Disease,North Carolina,NC,4,0-54,Floating,All,1703,7238010,946,757
2014,Heart Disease,Tennessee,TN,4,0-54,Floating,All,1766,4721386,618,1148
2014,Heart Disease,Michigan,MI,5,0-54,Floating,All,1869,7013493,943,926
2014,Heart Disease,Pennsylvania,PA,3,0-54,Floating,All,1893,8885010,1214,679
2014,Heart Disease,Illinois,IL,5,0-54,Floating,All,2017,9472967,1227,790
2014,Heart Disease,Georgia,GA,4,0-54,Floating,All,2032,7666602,977,1055
2014,Heart Disease,Ohio,OH,5,0-54,Floating,All,2110,8218728,1091,1019
2014,Heart Disease,New York,NY,2,0-54,Floating,All,2576,14348523,1906,670
2014,Heart Disease,Florida,FL,4,0-54,Floating,All,2841,13528007,1855,986
2014,Heart Disease,California,CA,9,0-54,Floating,All,4266,29289853,3677,589
2014,Heart Disease,Texas,TX,6,0-54,Floating,All,4303,20895581,2486,1817
2015,Heart Disease,Vermont,VT,1,0-54,Floating,All,71,419404,57,14
2015,Heart Disease,Wyoming,WY,8,0-54,Floating,All,86,420120,49,37
2015,Heart Disease,North Dakota,ND,8,0-54,Floating,All,104,555462,61,43
2015,Heart Disease,South Dakota,SD,8,0-54,Floating,All,109,609783,71,38
2015,Heart Disease,Rhode Island,RI,1,0-54,Floating,All,120,741497,98,22
2015,Heart Disease,Alaska,AK,10,0-54,Floating,All,121,571971,65,56
2015,Heart Disease,Montana,MT,8,0-54,Floating,All,134,703459,86,51
2015,Heart Disease,"District ofColumbia",DC,3,0-54,Floating,All,135,525535,57,78
2015,Heart Disease,New Hampshire,NH,1,0-54,Floating,All,138,909819,130,8
2015,Heart Disease,Delaware,DE,3,0-54,Floating,All,157,657631,85,72
2015,Heart Disease,Idaho,ID,10,0-54,Floating,All,162,1207866,138,24
2015,Heart Disease,Maine,ME,1,0-54,Floating,All,197,870186,125,72
2015,Heart Disease,Hawaii,HI,9,0-54,Floating,All,215,1015246,121,94
2015,Heart Disease,Utah,UT,8,0-54,Floating,All,221,2403619,233,3
2015,Heart Disease,Nebraska,NE,7,0-54,Floating,All,224,1378764,161,63
2015,Heart Disease,New Mexico,NM,6,0-54,Floating,All,259,1483223,175,84
2015,Heart Disease,Oregon,OR,10,0-54,Floating,All,358,2822973,351,10
2015,Heart Disease,West Virginia,WV,3,0-54,Floating,All,359,1238918,164,195
2015,Heart Disease,Iowa,IA,7,0-54,Floating,All,395,2207705,268,127
2015,Heart Disease,Connecticut,CT,1,0-54,Floating,All,404,2527114,347,57
2015,Heart Disease,Kansas,KS,7,0-54,Floating,All,414,2118028,246,168
2015,Heart Disease,Minnesota,MN,5,0-54,Floating,All,497,3955980,496,20
2015,Heart Disease,Colorado,CO,8,0-54,Floating,All,553,4059389,491,62
2015,Heart Disease,Nevada,NV,9,0-54,Floating,All,618,2114554,264,354
2015,Heart Disease,Massachusetts,MA,1,0-54,Floating,All,662,4844355,640,44
2015,Heart Disease,Washington,WA,10,0-54,Floating,All,728,5205434,642,86
2015,Heart Disease,Wisconsin,WI,5,0-54,Floating,All,750,4074270,526,224
2015,Heart Disease,Arkansas,AR,6,0-54,Floating,All,782,2126535,259,523
2015,Heart Disease,Arizona,AZ,9,0-54,Floating,All,802,4894310,579,223
2015,Heart Disease,Mississippi,MS,4,0-54,Floating,All,893,2174965,261,632
2015,Heart Disease,Oklahoma,OK,6,0-54,Floating,All,1028,2851577,332,696
2015,Heart Disease,Maryland,MD,3,0-54,Floating,All,1078,4375102,573,505
2015,Heart Disease,New Jersey,NJ,2,0-54,Floating,All,1079,6434597,868,211
2015,Heart Disease,Kentucky,KY,4,0-54,Floating,All,1140,3166782,403,737
2015,Heart Disease,Louisiana,LA,6,0-54,Floating,All,1145,3420100,409,736
2015,Heart Disease,South Carolina,SC,4,0-54,Floating,All,1175,3457060,434,741
2015,Heart Disease,Indiana,IN,5,0-54,Floating,All,1185,4797789,591,594
2015,Heart Disease,Virginia,VA,3,0-54,Floating,All,1213,6133663,781,432
2015,Heart Disease,Missouri,MO,7,0-54,Floating,All,1236,4323608,538,698
2015,Heart Disease,Alabama,AL,4,0-54,Floating,All,1460,3456820,435,1025
2015,Heart Disease,Tennessee,TN,4,0-54,Floating,All,1657,4728564,599,1058
2015,Heart Disease,North Carolina,NC,4,0-54,Floating,All,1666,7255478,920,746
2015,Heart Disease,Michigan,MI,5,0-54,Floating,All,1810,6968019,903,907
2015,Heart Disease,Illinois,IL,5,0-54,Floating,All,1936,9385102,1176,760
2015,Heart Disease,Pennsylvania,PA,3,0-54,Floating,All,1938,8830835,1161,777
2015,Heart Disease,Georgia,GA,4,0-54,Floating,All,1979,7700764,953,1026
2015,Heart Disease,Ohio,OH,5,0-54,Floating,All,2188,8175041,1045,1143
2015,Heart Disease,New York,NY,2,0-54,Floating,All,2626,14287476,1833,793
2015,Heart Disease,Florida,FL,4,0-54,Floating,All,2994,13675141,1812,1182
2015,Heart Disease,California,CA,9,0-54,Floating,All,4298,29326201,3573,725
2015,Heart Disease,Texas,TX,6,0-54,Floating,All,4304,21192315,2440,1864
2005,Heart Disease,Vermont,VT,1,0-54,Floating,Metropolitan,20,163631,25,0
2005,Heart Disease,Wyoming,WY,8,0-54,Floating,Metropolitan,27,120025,18,9
2005,Heart Disease,North Dakota,ND,8,0-54,Floating,Metropolitan,37,247067,34,4
2005,Heart Disease,South Dakota,SD,8,0-54,Floating,Metropolitan,42,271036,40,3
2005,Heart Disease,Montana,MT,8,0-54,Floating,Metropolitan,45,252496,38,7
2005,Heart Disease,Alaska,AK,10,0-54,Floating,Metropolitan,77,372788,55,22
2005,Heart Disease,New Hampshire,NH,1,0-54,Floating,Metropolitan,92,632951,102,3
2005,Heart Disease,Idaho,ID,10,0-54,Floating,Metropolitan,112,728954,100,15
2005,Heart Disease,Maine,ME,1,0-54,Floating,Metropolitan,119,576227,94,25
2005,Heart Disease,New Mexico,NM,6,0-54,Floating,Metropolitan,168,984747,143,25
2005,Heart Disease,Delaware,DE,3,0-54,Floating,Metropolitan,171,639944,96,75
2005,Heart Disease,Nebraska,NE,7,0-54,Floating,Metropolitan,171,866678,121,50
2005,Heart Disease,"District ofColumbia",DC,3,0-54,Floating,Metropolitan,172,442285,61,111
2005,Heart Disease,Rhode Island,RI,1,0-54,Floating,Metropolitan,191,807453,123,68
2005,Heart Disease,Hawaii,HI,9,0-54,Floating,Metropolitan,195,803834,119,76
2005,Heart Disease,Utah,UT,8,0-54,Floating,Metropolitan,199,1841098,207,0
2005,Heart Disease,West Virginia,WV,3,0-54,Floating,Metropolitan,243,808468,128,115
2005,Heart Disease,Iowa,IA,7,0-54,Floating,Metropolitan,273,1285960,184,89
2005,Heart Disease,Kansas,KS,7,0-54,Floating,Metropolitan,300,1418988,205,95
2005,Heart Disease,Oregon,OR,10,0-54,Floating,Metropolitan,372,2284572,345,27
2005,Heart Disease,Mississippi,MS,4,0-54,Floating,Metropolitan,386,1011105,143,243
2005,Heart Disease,Arkansas,AR,6,0-54,Floating,Metropolitan,432,1259143,177,255
2005,Heart Disease,Minnesota,MN,5,0-54,Floating,Metropolitan,442,3104338,460,0
2005,Heart Disease,Colorado,CO,8,0-54,Floating,Metropolitan,482,3209580,471,11
2005,Heart Disease,Connecticut,CT,1,0-54,Floating,Metropolitan,519,2510445,395,124
2005,Heart Disease,Wisconsin,WI,5,0-54,Floating,Metropolitan,536,3160317,474,66
2005,Heart Disease,Oklahoma,OK,6,0-54,Floating,Metropolitan,537,1756917,252,285
2005,Heart Disease,Kentucky,KY,4,0-54,Floating,Metropolitan,581,1843008,272,309
2005,Heart Disease,Nevada,NV,9,0-54,Floating,Metropolitan,584,1710999,241,343
2005,Heart Disease,Washington,WA,10,0-54,Floating,Metropolitan,714,4393310,664,54
2005,Heart Disease,Arizona,AZ,9,0-54,Floating,Metropolitan,839,4239767,577,262
2005,Heart Disease,Massachusetts,MA,1,0-54,Floating,Metropolitan,846,4798928,738,108
2005,Heart Disease,South Carolina,SC,4,0-54,Floating,Metropolitan,903,2698613,395,508
2005,Heart Disease,Missouri,MO,7,0-54,Floating,Metropolitan,961,3299452,490,471
2005,Heart Disease,Alabama,AL,4,0-54,Floating,Metropolitan,1020,2615416,386,634
2005,Heart Disease,Indiana,IN,5,0-54,Floating,Metropolitan,1046,3751373,545,501
2005,Heart Disease,Louisiana,LA,6,0-54,Floating,Metropolitan,1051,2989925,432,619
2005,Heart Disease,Virginia,VA,3,0-54,Floating,Metropolitan,1161,5157659,765,396
2005,Heart Disease,Maryland,MD,3,0-54,Floating,Metropolitan,1193,4253179,650,543
2005,Heart Disease,Tennessee,TN,4,0-54,Floating,Metropolitan,1228,3534203,521,707
2005,Heart Disease,North Carolina,NC,4,0-54,Floating,Metropolitan,1305,5173285,748,557
2005,Heart Disease,New Jersey,NJ,2,0-54,Floating,Metropolitan,1352,6617170,1020,332
2005,Heart Disease,Georgia,GA,4,0-54,Floating,Metropolitan,1649,5902411,826,823
2005,Heart Disease,Michigan,MI,5,0-54,Floating,Metropolitan,1879,6392850,957,922
2005,Heart Disease,Ohio,OH,5,0-54,Floating,Metropolitan,2017,6917640,1053,964
2005,Heart Disease,Pennsylvania,PA,3,0-54,Floating,Metropolitan,2079,8114428,1273,806
2005,Heart Disease,Illinois,IL,5,0-54,Floating,Metropolitan,2375,8729189,1254,1121
2005,Heart Disease,New York,NY,2,0-54,Floating,Metropolitan,2649,13570719,2019,630
2005,Heart Disease,Florida,FL,4,0-54,Floating,Metropolitan,3078,12343999,1883,1195
2005,Heart Disease,Texas,TX,6,0-54,Floating,Metropolitan,3497,16293226,2187,1310
2005,Heart Disease,California,CA,9,0-54,Floating,Metropolitan,5014,28043449,3894,1120
